Micros,Voltage,Pack SoC,DCL,Failsafe,DTC1,DTC2,Temperature High,PC,Torque,RPM,Motor_temp,Controller_temp,time_interval,input_power,output_power,speed,motor_efficiency,E_remaining,E_per_km
275555075,56.0,93.0,176,0,0,0,28,31.4,8.7,2224,34,34,0.518996,1.7584,2.02646432,16.05825682,115.24478616924479,8.370000000000001,0.1095013001541969
276074079,56.0,93.0,176,0,0,0,28,34.2,5.5,2300,34,34,0.519004,1.9152,1.324876667,16.6070102,69.17693541144529,8.370000000000001,0.1153247921772216
276593075,56.0,93.0,176,0,0,0,28,34.2,7.1,2744,34,34,0.518996,1.9152,2.040456693,19.81288521,106.54013643483708,8.370000000000001,0.0966643666331522
277112076,55.9,93.0,176,0,0,0,28,38.1,8.2,2602,34,34,0.519001,2.12979,2.234632293,18.78758284,104.92265871283087,8.370000000000001,0.1133615760014394
277631078,55.4,93.0,176,0,0,0,28,57.7,9.2,2594,34,34,0.519002,3.19658,2.499440053,18.72981933,78.19106836056035,8.370000000000001,0.1706679569983871
278152079,56.0,93.0,176,0,0,0,28,32.9,12.3,2741,34,34,0.521001,1.8424,3.53101102,19.79122389,191.65279092488058,8.370000000000001,0.0930917668477752
278671078,55.8,93.0,176,0,0,0,28,40.0,6.9,2779,34,34,0.518999,2.232,2.00827214,20.06560058,89.97635035842293,8.370000000000001,0.1112351454969507
279190076,56.1,93.0,176,0,0,0,28,28.4,6.8,2971,34,34,0.518998,1.59324,2.115906587,21.45192491,132.8052639275941,8.370000000000001,0.0742702581089726
279709078,56.1,93.0,176,0,0,0,28,28.9,3.1,2790,34,34,0.519002,1.62129,0.9058386,20.14502541,55.871472716170466,8.370000000000001,0.0804809111432141
280228076,56.1,93.0,176,0,0,0,28,29.6,4.6,2655,34,34,0.518998,1.66056,1.2791082,19.17026612,77.0287252493135,8.370000000000001,0.0866216457093189
280747078,56.6,93.0,176,0,0,0,28,8.6,6.4,2528,34,34,0.519002,0.48676,1.694501547,18.25327034,348.11848693401265,8.370000000000001,0.0266670021827989
281266076,56.0,93.0,176,0,0,0,28,34.9,4.6,2482,34,34,0.518998,1.9544,1.195761413,17.92113013,61.18304405444127,8.370000000000001,0.1090556223755292
281785075,55.6,93.0,176,0,0,0,28,50.6,8.9,2466,34,34,0.518999,2.81336,2.29862436,17.80560311,81.70388290158387,8.370000000000001,0.1580041957927253
282306079,55.6,93.0,176,0,0,0,28,47.7,10.4,2112,34,34,0.521004,2.65212,2.30044672,15.24956762,86.73991825407599,8.370000000000001,0.1739144391557509
282825075,55.9,93.0,176,0,0,0,28,35.2,10.9,2287,34,34,0.518996,1.96768,2.610823953,16.51314449,132.6853936107497,8.370000000000001,0.1191584074851149
283344079,55.8,93.0,176,0,0,0,28,40.3,8.7,2201,34,34,0.519004,2.24874,2.00550718,15.89218671,89.1835952577888,8.370000000000001,0.1414997219095722
283863078,55.9,93.0,176,0,0,0,28,37.3,7.5,2192,34,34,0.518999,2.08507,1.721816,15.82720276,82.57833070352554,8.370000000000001,0.1317396403911363
284382076,55.9,93.0,176,0,0,0,28,38.1,8.7,2291,34,34,0.518998,2.12979,2.08751338,16.54202624,98.01498645406355,8.370000000000001,0.1287502491593194
284901075,55.6,93.0,176,0,0,0,28,49.9,9.9,2146,34,34,0.518999,2.77444,2.22510156,15.49506256,80.20002450945056,8.370000000000001,0.1790531654362033
285420079,55.8,93.0,176,0,0,0,28,39.1,9.6,2133,34,34,0.519004,2.18178,2.14460352,15.40119685,98.29604818084317,8.370000000000001,0.1416630162739592
285939075,56.2,93.0,176,0,0,0,28,24.6,5.9,2111,34,34,0.518996,1.38252,1.304443193,15.24234718,94.35257305500102,8.370000000000001,0.0907025659285632
286458079,55.7,93.0,176,0,0,0,28,43.2,4.6,2234,34,34,0.519004,2.40624,1.076281627,16.13046121,44.72877298191369,8.370000000000001,0.1491736639562583
286979075,55.7,93.0,176,0,0,0,28,42.7,10.0,2212,34,34,0.520996,2.37839,2.316701333,15.97161155,97.4062846295183,8.370000000000001,0.1489135891236974
287498076,55.4,93.0,176,0,0,0,28,57.2,11.6,2060,34,34,0.519001,3.16888,2.502707733,14.87410478,78.9776745411628,8.370000000000001,0.2130467713432364
288017078,56.2,93.0,176,0,0,0,28,21.3,7.4,2288,34,34,0.519002,1.19706,1.773261013,16.52036493,148.1346810519105,8.370000000000001,0.0724596584320126
288536076,55.9,93.0,176,0,0,0,28,37.8,8.7,2463,35,34,0.518998,2.11302,2.24423634,17.78394179,106.20989578896555,8.370000000000001,0.1188161783788654
289055078,55.9,93.0,176,0,0,0,28,37.4,7.2,2392,35,34,0.519002,2.09066,1.80375936,17.2712906,86.27703022012186,8.370000000000001,0.1210482788124704
289574076,56.3,93.0,176,0,0,0,28,20.4,8.6,2218,35,34,0.518998,1.14852,1.997767387,16.01493418,173.94275998676557,8.370000000000001,0.0717155616808161
290093075,56.0,93.0,176,0,0,0,28,31.6,4.6,2599,35,34,0.518999,1.7696,1.252128893,18.76592152,70.75773581600362,8.370000000000001,0.0942985932299689
290612079,56.7,93.0,176,0,0,0,28,3.0,4.1,2488,35,34,0.519004,0.1701,1.068363787,17.96445277,628.0798277483833,8.370000000000001,0.0094686992238394
291133078,56.0,93.0,176,0,0,0,28,31.8,6.6,2194,35,34,0.520999,1.7808,1.51658056,15.84164364,85.16287960467206,8.370000000000001,0.1124125779160627
291652079,56.1,93.0,176,0,0,0,28,27.3,6.3,1883,35,34,0.519001,1.53153,1.24244106,13.59608704,81.12417386535033,8.370000000000001,0.1126449099284377
292171075,56.1,93.0,176,0,0,0,28,25.8,10.3,1824,35,34,0.518996,1.44738,1.96764608,13.17008113,135.94536887341263,8.370000000000001,0.1098990952077757
292690076,54.4,93.0,176,0,0,0,28,100.6,9.2,1909,35,34,0.519001,5.47264,1.839410587,13.78381846,33.61102844331072,8.370000000000001,0.397033667838948
293209075,56.2,93.0,176,0,0,0,28,24.0,10.4,1131,35,34,0.518999,1.3488,1.23191536,8.166316753,91.33417556346382,8.370000000000001,0.1651662604814467
293728080,55.6,93.0,176,0,0,0,28,48.5,10.4,419,35,34,0.519005,2.6966,0.456385973,3.025364031,16.924496514128904,8.370000000000001,0.8913307530494666
294247076,55.1,93.0,176,0,0,0,28,62.7,10.4,1179,35,34,0.518996,3.45477,1.28419824,8.512897835,37.17174341562536,8.370000000000001,0.405827729518382
294766079,55.7,93.0,176,0,0,0,28,41.7,10.8,1497,35,34,0.519003,2.32269,1.69328664,10.80899751,72.90196453250324,8.370000000000001,0.2148848677086983
295287078,55.7,93.0,176,0,0,0,28,42.0,10.3,1937,35,34,0.520999,2.3394,2.089545207,13.98599076,89.31970620671967,8.370000000000001,0.1672673777742435
295806076,56.1,93.0,176,0,0,0,28,27.8,5.8,2168,35,34,0.518998,1.55958,1.316958827,15.65391222,84.44317232844742,8.370000000000001,0.0996287687117233
296325078,55.8,93.0,176,0,0,0,28,37.6,9.2,2417,35,34,0.519002,2.09808,2.328892293,17.45180158,111.00111973804623,8.370000000000001,0.1202213989416673
296901079,55.7,93.0,176,0,0,0,28,44.2,8.6,2537,35,34,0.576001,2.46194,2.285092813,18.31825429,92.81675479499907,8.370000000000001,0.134398177960876
297420078,55.2,93.0,176,0,0,0,28,65.2,13.8,2813,35,34,0.518999,3.59904,4.06568516,20.31109551,112.96582310838446,8.370000000000001,0.1771957597377277
297939076,55.1,93.0,176,0,0,0,28,66.2,9.7,2885,35,34,0.518998,3.64762,2.930909967,20.83096714,80.35129665370845,8.370000000000001,0.1751056480232151
298458078,55.6,93.0,176,0,0,0,28,42.5,7.0,2898,35,34,0.519002,2.363,2.1246204,20.92483285,89.91199322894626,8.370000000000001,0.1129280227440383
298977079,55.5,93.0,176,0,0,0,28,53.0,7.0,3010,35,34,0.519001,2.9415,2.206731333,21.73352204,75.020613054564,8.370000000000001,0.1353439168573894
299496075,55.8,93.0,176,0,0,0,28,37.8,7.5,3152,35,34,0.518996,2.10924,2.475896,22.75882441,117.38332290303619,8.370000000000001,0.0926778976805682
300026079,55.8,93.0,176,0,0,0,28,38.8,5.6,2893,35,34,0.530004,2.16504,1.696763787,20.88873065,78.37101333000777,8.370000000000001,0.1036463170633108
300549078,55.8,93.0,176,0,0,0,28,39.7,4.3,2870,35,34,0.522999,2.21526,1.292514067,20.72266055,58.345930816247304,8.370000000000001,0.1069003661308344
301071076,56.0,93.0,176,0,0,0,28,27.5,3.8,2914,35,34,0.521998,1.54,1.159733147,21.04035987,75.3073472077922,8.370000000000001,0.0731926644560761
301593075,56.7,93.0,176,0,0,0,28,0.1,4.3,2861,35,34,0.521999,0.00567,1.288460887,20.6576766,22724.17790123457,8.370000000000001,0.0002744742358876
302115079,56.6,93.0,176,0,0,0,28,5.7,4.9,2608,35,34,0.522004,0.32262,1.338408213,18.83090547,414.8559336061,8.370000000000001,0.0171324740870254
302637075,56.3,93.0,176,0,0,0,28,19.3,0.9,2488,35,34,0.521996,1.08659,0.23451888,17.96445277,21.58301475257457,8.370000000000001,0.0604855607856069
303159080,55.9,93.0,176,0,0,0,28,36.9,3.5,1902,35,34,0.522005,2.06271,0.6972098,13.73327539,33.800669992388656,8.370000000000001,0.1501979638085449
303681078,55.5,93.0,176,0,0,0,28,51.2,15.8,2125,35,34,0.521998,2.8416,3.516421667,15.34343333,123.7479471776464,8.370000000000001,0.1851997489013106
304205076,55.6,93.0,176,0,0,0,28,45.3,9.3,2340,35,34,0.523998,2.51868,2.2792068,16.89582776,90.49211491733764,8.370000000000001,0.1490711219229427
304727078,55.4,93.0,176,0,0,0,28,55.0,11.6,2371,36,34,0.522002,3.047,2.880543707,17.11966138,94.53704322284214,8.370000000000001,0.1779824923149268
305249079,55.6,92.5,176,0,0,0,28,47.4,6.7,2509,36,34,0.522001,2.63544,1.760598753,18.11608199,66.80473670430744,8.325000000000001,0.1454751640809945
305771075,55.7,92.5,176,0,0,0,28,40.5,6.2,2799,36,34,0.521996,2.25585,1.81752132,20.21000936,80.56924529556485,8.325000000000001,0.1116204332129017
306293076,56.1,92.5,176,0,0,0,28,23.6,3.7,2928,36,34,0.522001,1.32396,1.13463904,21.14144602,85.70040182482855,8.325000000000001,0.0626239093933083
306815078,56.0,92.5,176,0,0,0,28,28.2,4.7,2843,36,34,0.522002,1.5792,1.399457273,20.52770869,88.61811505825735,8.325000000000001,0.076930164191647
307859078,56.0,92.5,176,0,0,0,28,30.6,5.1,3162,36,34,1.044,1.7136,1.68895068,22.8310288,98.56154761904762,8.325000000000001,0.0750557504443251
308383079,56.0,92.5,176,0,0,0,28,32.4,4.7,2825,36,34,0.524001,1.8144,1.390596833,20.39774078,76.6422416776896,8.325000000000001,0.0889510274480505
308905075,56.0,92.5,176,0,0,0,28,27.4,4.4,3174,36,34,0.521996,1.5344,1.46266384,22.91767407,95.3248070907195,8.325000000000001,0.0669526931621992
309427079,56.2,92.5,176,0,0,0,28,22.4,4.3,2859,36,34,0.522004,1.25888,1.28756018,20.64323572,102.2782298551093,8.325000000000001,0.0609826878438609
309949078,56.2,92.5,176,0,0,0,28,24.4,1.6,2437,36,34,0.521999,1.37128,0.408376213,17.59621037,29.780658435913885,8.325000000000001,0.0779304163320252
310471076,56.0,92.5,176,0,0,0,28,31.1,3.2,2288,36,35,0.521998,1.7416,0.766815573,16.52036493,44.02937373679375,8.325000000000001,0.1054214000344119
310993075,56.7,92.5,176,0,0,0,28,0.5,5.1,2338,36,34,0.521999,0.02835,1.24881932,16.88138689,4405.006419753086,8.325000000000001,0.0016793643901848
311515079,55.9,92.5,176,0,0,0,28,35.5,6.7,2138,36,34,0.522004,1.98445,1.500263107,15.43729904,75.60095275769105,8.325000000000001,0.1285490418277212
312037078,55.8,92.5,176,0,0,0,28,41.1,7.3,2363,36,34,0.521999,2.29338,1.806639527,17.06189787,78.77628334597843,8.325000000000001,0.1344152929219239
312559079,55.9,92.5,176,0,0,0,28,37.3,3.3,2554,36,34,0.522001,2.08507,0.88271348,18.44100176,42.334956620161435,8.325000000000001,0.113067068000757
313083078,56.0,92.5,176,0,0,0,28,33.2,6.5,2558,36,34,0.523999,1.8592,1.741401133,18.46988351,93.66400242039587,8.325000000000001,0.1006611654585362
313605076,55.8,92.5,176,0,0,0,28,39.5,8.1,2655,36,34,0.521998,2.2041,2.2523427,19.17026612,102.18877092690894,8.325000000000001,0.1149749297272666
314127078,55.8,92.5,176,0,0,0,28,39.8,6.1,2774,36,34,0.522002,2.22084,1.772234627,20.02949838,79.80019393562796,8.325000000000001,0.1108784632478649
314649079,56.0,92.5,176,0,0,0,28,29.2,5.9,3005,36,34,0.522001,1.6352,1.856869633,21.69741984,113.55611747798436,8.325000000000001,0.0753637995696358
315171075,55.9,92.5,176,0,0,0,28,32.5,5.2,3050,36,34,0.521996,1.81675,1.661070667,22.02233961,91.43088850970138,8.325000000000001,0.0824957762060413
315693079,55.7,92.5,176,0,0,0,28,43.3,7.8,3083,36,35,0.522004,2.41181,2.51856436,22.2606141,104.42631716428741,8.325000000000001,0.1083442707000612
316215078,55.2,92.5,176,0,0,0,28,63.5,7.3,3407,36,35,0.521999,3.5052,2.604833207,24.60003641,74.31339743809198,8.325000000000001,0.1424875939848253
316737079,55.9,92.5,176,0,0,0,28,33.5,5.3,3435,36,35,0.522001,1.87265,1.9067227,24.80220871,101.81949109550636,8.325000000000001,0.0755033562492749
317261078,56.0,92.5,176,0,0,0,28,29.0,4.6,3563,36,35,0.523999,1.624,1.716558387,25.72642493,105.69940806650247,8.325000000000001,0.0631257551105061
317783079,55.9,92.5,176,0,0,0,28,35.7,5.0,3491,36,35,0.522001,1.99563,1.828120333,25.2065533,91.60617614487656,8.325000000000001,0.0791710781021378
318305075,55.7,92.5,176,0,0,0,28,41.1,4.5,3581,36,35,0.521996,2.28927,1.6877253,25.85639283,73.72329607254714,8.325000000000001,0.0885378720477925
318827079,55.7,92.5,176,0,0,0,28,40.2,4.8,3679,36,35,0.522004,2.23914,1.84950688,26.56399587,82.59898353832276,8.325000000000001,0.0842922883649733
319349075,55.0,92.5,176,0,0,0,28,72.6,8.3,3758,36,35,0.521996,3.993,3.266779293,27.13441057,81.81265447032307,8.325000000000001,0.147156319821249
319871076,54.3,92.5,176,0,0,0,28,99.2,6.8,4008,36,35,0.522001,5.38656,2.85444416,28.93952038,52.991968157785294,8.325000000000001,0.1861316265532386
320393078,55.7,92.5,176,0,0,0,28,38.8,4.6,4061,36,35,0.522002,2.16116,1.956481507,29.32220365,90.52922999685353,8.325000000000001,0.0737038738901194
320915076,56.2,92.5,176,0,0,0,28,20.7,2.3,4152,36,35,0.521998,1.16334,1.00016144,29.97926362,85.97327006722026,8.325000000000001,0.03880482238476
321437078,55.4,92.5,176,0,0,0,28,52.4,5.2,3923,36,35,0.522002,2.90296,2.136518107,28.32578304,73.59791753933915,8.325000000000001,0.1024847219898779
321957079,56.1,92.5,176,0,0,0,28,24.4,0.0,3669,36,35,0.520001,1.36884,0.0,26.49179148,0.0,8.325000000000001,0.0516703447946661
322479075,55.9,92.5,176,0,0,0,28,34.6,4.2,3255,36,35,0.521996,1.93414,1.4318094,23.50252965,74.0282192602397,8.325000000000001,0.0822949711713266
323001076,55.8,92.5,176,0,0,0,28,39.4,3.7,3483,36,35,0.522001,2.19852,1.34970894,25.14878979,61.39170623874243,8.325000000000001,0.087420508833956
323523078,55.7,92.5,176,0,0,0,28,43.3,4.1,3476,36,35,0.522002,2.41181,1.492617573,25.09824671,61.88785903533031,8.325000000000001,0.0960947602383337
324045076,55.8,92.5,176,0,0,0,28,35.6,6.9,3468,36,35,0.521998,1.98648,2.50618488,25.0404832,126.16209979461158,8.325000000000001,0.0793307375154805
324567075,55.1,92.5,176,0,0,0,28,65.7,10.0,3618,36,35,0.521999,3.62007,3.789252,26.12354908,104.67344554110831,8.325000000000001,0.1385749688495235
325089079,55.5,92.5,176,0,0,0,28,51.0,7.1,3607,36,35,0.522004,2.8305,2.682189247,26.04412425,94.76026309839253,8.325000000000001,0.1086809436489307
325611075,55.9,92.5,176,0,0,0,28,30.0,4.0,3465,36,35,0.521996,1.677,1.451604,25.01882188,86.55957066189623,8.325000000000001,0.0670295351253366
326135079,55.3,92.5,176,0,0,0,28,57.8,6.5,3398,36,35,0.524004,3.19634,2.313245133,24.53505245,72.37168552156528,8.325000000000001,0.1302764690034318
326657078,55.5,92.5,176,0,0,0,28,47.5,5.9,3289,36,35,0.521999,2.63625,2.032360807,23.74802458,77.09287082029398,8.325000000000001,0.1110092332572446
327179076,55.1,92.5,176,0,0,0,28,63.4,8.4,3943,36,35,0.521998,3.49334,3.46889368,28.47019183,99.30020209885096,8.325000000000001,0.1227016670930523
327701075,55.5,92.5,176,0,0,0,28,48.4,4.8,4089,36,35,0.521999,2.6862,2.05562208,29.52437595,76.52528032164396,8.325000000000001,0.0909824480134354
328223079,56.0,92.5,176,0,0,0,28,28.2,3.7,4150,36,35,0.522004,1.5792,1.608180333,29.96482275,101.83512746960486,8.325000000000001,0.0527017968093937
329267076,55.7,92.5,176,0,0,0,28,39.3,4.9,4072,36,35,1.043997,2.18901,2.089723253,29.40162849,95.46430820325169,8.325000000000001,0.0744519984920059
329789078,56.0,92.5,176,0,0,0,28,28.5,4.3,4232,36,35,0.522002,1.596,1.905895307,30.55689876,119.41699918546365,8.325000000000001,0.0522304312533579
330312076,56.2,92.5,176,0,0,0,28,19.1,4.8,4110,36,35,0.522998,1.07342,2.0661792,29.67600518,192.48562538428575,8.325000000000001,0.0361713105753002
330834078,55.6,92.5,176,0,0,0,28,46.2,5.5,4340,36,35,0.522002,2.56872,2.499984667,31.3367062,97.32414070042668,8.325000000000001,0.0819716017250083
331356079,55.7,92.5,176,0,0,0,28,40.5,4.6,4340,36,35,0.522001,2.25585,2.090896267,31.3367062,92.68773486712327,8.325000000000001,0.0719874636984023
331878075,56.0,92.5,176,0,0,0,28,27.4,2.8,4053,36,35,0.521996,1.5344,1.18855576,29.26444014,77.46062043795621,8.325000000000001,0.0524322349123881
332400076,55.9,92.5,176,0,0,0,28,35.5,4.6,3643,36,35,0.522001,1.98445,1.755100253,26.30406006,88.44265428708205,8.325000000000001,0.0754427261598945
332922078,55.7,92.5,176,0,0,0,28,40.4,4.9,3868,36,35,0.522002,2.25028,1.985031813,27.92865889,88.21265855804612,8.325000000000001,0.0805724331004566
333444079,55.7,92.5,176,0,0,0,28,41.8,3.2,3942,36,35,0.522001,2.32826,1.32114816,28.46297139,56.744013125681825,8.325000000000001,0.0817996114354384
333966075,55.9,92.5,176,0,0,0,28,33.3,3.0,3799,36,35,0.521996,1.86147,1.1936458,27.43044858,64.12382686801293,8.325000000000001,0.0678614494608458
334488079,55.6,92.5,176,0,0,0,28,45.3,2.9,3743,36,35,0.522004,2.51868,1.136848913,27.02610398,45.13669513395906,8.325000000000001,0.0931943428421605
335011075,56.1,92.5,176,0,0,0,28,25.9,3.3,3623,36,35,0.522996,1.45299,1.25218126,26.15965128,86.17961995609053,8.325000000000001,0.055543171598425
335533079,56.3,92.5,176,0,0,0,28,13.6,5.6,3554,36,35,0.522004,0.76568,2.084444693,25.66144097,272.2344442848187,8.325000000000001,0.0298377632376581
336055075,56.1,92.5,176,0,0,0,28,24.0,2.8,3580,36,35,0.521996,1.3464,1.049846933,25.84917239,77.97437113784908,8.325000000000001,0.0520867739858808
336577076,55.8,92.5,176,0,0,0,28,40.8,5.0,3536,36,35,0.522001,2.27664,1.851685333,25.53147307,81.33412981411202,8.325000000000001,0.0891699430643153
337099078,55.7,92.5,176,0,0,0,28,41.8,5.0,3467,36,35,0.522002,2.32826,1.815552333,25.03326276,77.97893418260847,8.325000000000001,0.0930066536800095
337621079,56.1,92.5,176,0,0,0,28,24.8,0.0,3042,36,35,0.522001,1.39128,0.0,21.96457609,0.0,8.325000000000001,0.0633419918645013
338143078,55.5,92.5,176,0,0,0,28,48.7,7.6,3152,36,35,0.521999,2.70285,2.508907947,22.75882441,92.82453510183694,8.325000000000001,0.1187605278422199
338665076,56.1,92.5,176,0,0,0,28,24.5,6.2,3186,36,35,0.521998,1.37445,2.06881848,23.00431934,150.5197337116665,8.325000000000001,0.0597474752321882
339188078,55.6,92.5,176,0,0,0,28,44.8,8.6,2759,36,35,0.523002,2.49088,2.485049693,19.9211918,99.76593384667267,8.325000000000001,0.1250366958466812
339710076,54.6,92.5,176,0,0,0,28,89.1,18.7,3346,36,35,0.521998,4.86486,6.553185613,24.15958962,134.70450563839452,8.325000000000001,0.2013635196838248
340232076,53.8,92.5,176,0,0,0,28,120.0,18.7,2514,36,35,0.522,6.456,4.92370252,18.15218419,76.26552850061957,8.325000000000001,0.3556596788807705
340754079,55.4,92.5,176,0,0,0,28,50.6,9.0,2584,36,35,0.522003,2.80324,2.4356784,18.65761493,86.88797248897704,8.325000000000001,0.1502464280947618
341276075,55.5,92.5,176,0,0,0,28,43.5,8.8,2773,36,35,0.521996,2.41425,2.555744693,20.02227795,105.86081362742053,8.325000000000001,0.1205781882575453
341798079,55.7,92.5,176,0,0,0,28,42.4,5.8,2882,36,35,0.522004,2.36168,1.750680507,20.80930582,74.1286078977677,8.325000000000001,0.1134915321264666
342320078,55.5,92.0,176,0,0,0,28,49.0,4.8,3006,36,35,0.521999,2.7195,1.51117632,21.70464028,55.568167677881966,8.280000000000001,0.1252957876710776
342842079,55.7,92.0,176,0,0,0,28,39.0,5.0,3145,36,35,0.522001,2.1723,1.646931667,22.70828133,75.8151114947291,8.280000000000001,0.095661136500461
343365075,55.5,92.0,176,0,0,0,28,45.4,6.6,3321,36,35,0.522996,2.5197,2.29560804,23.97907864,91.10640314323135,8.280000000000001,0.1050790999032313
343887079,55.2,92.0,176,0,0,0,28,58.2,8.7,3427,36,35,0.522004,3.21264,3.12261386,24.74444519,97.1977520045819,8.280000000000001,0.1298327756121332
344409075,55.2,92.0,176,0,0,0,28,58.3,6.7,3446,36,35,0.521996,3.21816,2.418104147,24.88163354,75.13933884580008,8.280000000000001,0.129338774917107
344931079,55.1,92.0,176,0,0,0,28,61.6,9.5,3849,36,35,0.522004,3.39416,3.8296267,27.79147054,112.829881325571,8.280000000000001,0.1221295575243065
345453078,55.3,92.0,176,0,0,0,28,55.9,5.2,3555,36,35,0.521999,3.09127,1.9361004,25.66866141,62.63122923588039,8.280000000000001,0.1204297314388082
345975076,55.4,92.0,176,0,0,0,28,48.6,6.4,3574,36,35,0.521998,2.69244,2.395628373,25.80584976,88.97610988545706,8.280000000000001,0.1043344832679518
346497078,55.5,92.0,176,0,0,0,28,43.8,5.8,3791,36,35,0.522002,2.4309,2.302855587,27.37268507,94.73263346908553,8.280000000000001,0.088807509887447
347019079,55.4,92.0,176,0,0,0,28,50.7,5.6,3638,36,35,0.522001,2.80878,2.133711253,26.26795787,75.96576638255755,8.280000000000001,0.106927992419534
347541078,55.6,92.0,176,0,0,0,28,43.3,5.4,3851,36,35,0.521999,2.40748,2.17797156,27.80591142,90.46685995314603,8.280000000000001,0.0865815892036672
348064076,55.7,92.0,176,0,0,0,28,38.9,5.8,3564,36,35,0.522998,2.16673,2.16496368,25.73364536,99.91847992135615,8.280000000000001,0.0841983313941185
348585078,55.3,92.0,176,0,0,0,28,54.3,5.7,3863,36,35,0.521002,3.00279,2.30613374,27.89255669,76.79970094478801,8.280000000000001,0.1076556026531822
349107076,55.7,92.0,176,0,0,0,28,36.4,5.6,3795,36,35,0.521998,2.02748,2.2257928,27.40156682,109.78124568429773,8.280000000000001,0.0739913893726753
349629078,55.7,92.0,176,0,0,0,28,35.6,5.4,3684,37,35,0.522002,1.98292,2.08352304,26.60009807,105.07347951505861,8.280000000000001,0.0745455898238348
350151079,55.5,92.0,176,0,0,0,28,46.1,5.3,3780,37,35,0.522001,2.55855,2.0982276,27.29326024,82.00846573254383,8.280000000000001,0.0937429232529092
350673075,55.0,92.0,176,0,0,0,28,67.7,6.5,3619,37,35,0.521996,3.7235,2.463694567,26.13076952,66.1660955284007,8.280000000000001,0.1424948468184262
351195079,55.6,92.0,176,0,0,0,28,43.0,5.0,3701,37,35,0.522004,2.3908,1.938090333,26.72284554,81.06451116780994,8.280000000000001,0.0894665201885532
352299079,55.9,92.0,176,0,0,0,28,27.8,5.4,3577,37,35,1.104,1.55402,2.02300812,25.82751107,130.179027296946,8.280000000000001,0.0601691737073757
352821075,55.8,92.0,176,0,0,0,28,34.4,5.1,3303,37,35,0.521996,1.91952,1.76426442,23.84911073,91.91174981245311,8.280000000000001,0.0804860198659491
353343079,56.4,92.0,176,0,0,0,28,9.6,4.9,3034,37,35,0.522004,0.54144,1.557028573,21.90681258,287.57176658540186,8.280000000000001,0.024715599223883
353865078,55.8,92.0,176,0,0,0,28,33.2,7.8,2932,37,35,0.521999,1.85256,2.39520944,21.17032778,129.29186854946667,8.280000000000001,0.0875073838842565
354387076,55.6,92.0,176,0,0,0,28,44.0,7.9,2853,37,35,0.521998,2.4464,2.36055318,20.59991308,96.49089192282537,8.280000000000001,0.1187577826420615
354909078,56.0,92.0,176,0,0,0,28,26.8,8.5,2567,37,35,0.522002,1.5008,2.285228967,18.53486747,152.26738852611942,8.280000000000001,0.0809717146577471
355431079,55.2,92.0,176,0,0,0,28,59.5,5.9,2449,37,35,0.522001,3.2844,1.513302407,17.68285564,46.075459962245766,8.280000000000001,0.1857392305217055
355953075,55.8,92.0,176,0,0,0,28,34.0,8.1,2583,37,35,0.521996,1.8972,2.19126222,18.65039449,115.4998007590133,8.280000000000001,0.1017243898523028
356475076,54.9,92.0,176,0,0,0,28,72.4,7.3,2912,37,35,0.522001,3.97476,2.226379307,21.025919,56.01292422687156,8.280000000000001,0.1890409641547653
356995078,55.6,92.0,176,0,0,0,28,38.7,6.1,2675,37,35,0.520002,2.15172,1.708986167,19.3146749,79.42418934619747,8.280000000000001,0.1114033765072587
357516076,55.6,92.0,176,0,0,0,28,41.7,8.9,2545,37,35,0.520998,2.31852,2.372262367,18.3760178,102.3179600348498,8.280000000000001,0.1261709705135353
358038078,55.3,92.0,176,0,0,0,28,55.0,5.9,2498,37,35,0.522002,3.0415,1.543580813,18.03665716,50.75064320236725,8.280000000000001,0.1686288081554908
358559079,55.9,92.0,176,0,0,0,28,29.7,7.5,2700,37,35,0.521001,1.66023,2.12085,19.49518588,127.74434867458122,8.280000000000001,0.0851610243790094
359081075,55.9,92.0,176,0,0,0,28,29.4,5.3,2690,37,35,0.521996,1.64346,1.493183133,19.42298149,90.85606786900807,8.280000000000001,0.084614197920445
359602079,56.0,92.0,176,0,0,0,28,23.8,1.5,2301,37,35,0.521004,1.3328,0.3614871,16.61423064,27.122381452581035,8.280000000000001,0.0802203862989108
360123078,55.5,92.0,176,0,0,0,28,47.6,1.4,2238,37,35,0.520999,2.6418,0.32815048,16.15934296,12.421473237943827,8.280000000000001,0.1634843697877676
360644076,56.0,92.0,176,0,0,0,28,26.8,5.0,2466,37,35,0.520998,1.5008,1.291362,17.80560311,86.04490938166312,8.280000000000001,0.0842880744183902
361167075,55.7,92.0,176,0,0,0,28,39.2,7.0,2104,37,35,0.522999,2.18344,1.542512533,15.19180411,70.64597758582786,8.280000000000001,0.1437248653412237
361689080,56.1,92.0,176,0,0,0,28,23.6,9.7,1972,37,35,0.522005,1.32396,2.003381093,14.23870613,151.31734289555573,8.280000000000001,0.0929831677058426
362211078,55.8,92.0,176,0,0,0,28,35.9,10.6,1555,37,35,0.521998,2.00322,1.726319533,11.22778298,86.17723130759478,8.280000000000001,0.178416344844599
362733079,55.6,92.0,176,0,0,0,28,43.4,9.5,1857,37,35,0.522001,2.41304,1.8476531,13.40835562,76.56951811822431,8.280000000000001,0.1799653938474522
363254078,55.7,92.0,176,0,0,0,28,39.2,8.7,2223,37,35,0.520999,2.18344,2.02555314,16.05103638,92.76889403876451,8.280000000000001,0.1360310915948469
